162,2.899,36.707,236.07,3
163,-0.992,36.151,244.956,3
164,-129.476,30.038,82.639,3
165,-128.304,30.042,129.837,3
166,-133.303,29.487,136.502,3
167,-131.635,30.042,143.166,3
168,-22.004,31.712,180.502,3
169,-60.496,32.817,213.935,3
170,-68.286,35.045,206.659,3
171,-44.228,33.946,214.186,3
172,-92.745,30.599,174.837,3
173,-76.09,31.154,197.053,3
174,-82.197,33.379,174.276,3
175,-87.195,31.155,192.059,3
176,-78.864,31.155,200.395,3
177,-82.197,31.711,206.497,3
178,80.074,35.042,256.069,3
179,84.516,33.93,253.845,3
180,87.227,33.931,261.514,3
181,97.781,33.931,262.624,3
182,117.778,36.707,251.506,3
183,110.557,38.374,264.837,3
184,54.449,35.594,273.712,3
185,36.585,34.165,242.46,3
186,37.992,35.371,254.941,3
187,37.691,35.832,259.124,3
188,28.804,35.276,246.9,3
189,-51.722,31.714,192.03,3
190,-33.392,32.825,185.361,3
191,-10.441,35.039,223.29,3
192,-16.552,35.039,231.624,3
193,-21.551,34.483,226.617,3
194,-24.885,35.04,222.178,3
195,-0.992,37.262,207.175,3
196,0.123,34.483,211.618,3
197,-2.659,36.707,230.512,3
198,-112.005,26.144,51.26,3
199,-101.103,27.267,45.961,3
200,-106.102,27.267,48.184,3
201,-111.1,27.267,50.404,3
202,-118.917,29.482,81.53,3
203,-123.921,30.038,84.306,3
204,-143.889,30.037,108.908,3
205,-124.419,30.042,130.947,3
206,-128.304,29.487,138.724,3
207,-129.257,30.579,156.664,3
208,-104.968,31.707,170.383,3
209,-99.408,31.152,174.823,3
210,-27.032,31.712,168.211,3
211,-62.73,33.934,203.881,3
212,-50.472,33.378,198.859,3
213,-88.305,30.599,174.837,3
214,-72.2,31.154,194.275,3
215,-79.975,32.823,179.832,3
216,-79.975,31.155,192.059,3
217,-78.863,31.711,201.496,3
218,-57.202,32.267,206.495,3
219,-58.311,31.711,195.944,3
220,125.554,35.597,245.38,3
221,128.889,35.597,254.825,3
222,80.074,33.375,250.514,3
223,87.227,35.042,257.068,3
224,98.892,36.152,253.172,3
225,92.227,33.931,258.736,3
226,109.446,36.152,251.506,3
227,55.56,35.594,267.602,3
228,50.006,34.484,263.162,3
229,38.894,33.929,272.059,3
230,76.112,36.707,260.382,3
231,67.221,33.93,264.283,3
232,78.333,35.041,266.503,3
233,43.248,34.165,239.128,3
234,48.245,34.165,244.688,3
235,34.357,34.165,247.455,3
236,-37.282,32.269,194.251,3
237,-29.334,31.149,213.842,3
238,-16.552,33.928,222.179,2
239,-23.772,34.483,221.065,3
240,-3.213,36.151,211.618,2
241,-7.66,36.151,218.287,2
242,-89.146,25.691,4.653,3
243,-116.978,24.667,47.72,3
244,-96.016,26.711,28.584,3
245,-113.114,26.144,52.924,3
246,-101.659,27.267,49.295,3
247,-114.987,27.267,59.291,3
248,-112.211,27.267,55.402,3
249,-121.171,30.037,73.192,3
250,-126.725,29.482,76.523,3
251,-120.584,30.038,86.53,3
252,-136.11,30.037,106.13,3
253,-122.738,28.373,122.617,3
254,-122.196,30.042,135.392,3
255,-128.7,31.134,144.449,3
256,-128.147,30.579,152.779,3
257,-123.877,31.815,185.496,3
258,-86.593,31.152,178.218,3
259,-98.298,31.707,170.383,3
260,-29.809,31.712,163.767,3
261,-30.36,31.712,167.656,3
262,-35.994,32.267,190.779,3
263,-53.253,33.934,197.191,3
264,-68.866,31.71,168.719,3
265,-78.863,31.154,179.28,3
266,-73.311,31.154,188.165,3
267,-77.196,31.711,184.835,3
268,-69.976,31.711,197.608,3
269,-63.311,32.267,194.277,3
270,119.444,35.597,242.047,3
271,59.452,32.819,222.622,3
272,72.784,33.375,238.177,3
273,81.673,35.042,244.293,3
274,93.337,36.152,254.839,3
275,92.227,33.931,248.176,3
276,107.78,35.042,249.285,3
277,52.784,34.484,261.495,3
278,42.229,33.929,262.61,3
279,58.893,34.485,263.713,3
280,68.334,34.485,255.382,3
281,60.559,33.93,263.729,3
282,72.778,33.93,257.615,3
283,89.445,35.597,265.945,3
284,49.357,34.165,236.907,3
285,39.912,34.165,235.79,3
286,20.074,34.488,173.164,3
287,-83.568,35.044,193.775,3
288,-25.445,31.705,204.397,3
289,-19.332,33.928,219.955,2
290,-9.883,36.151,211.618,2
291,127.738,26.831,114.733,3
292,112.59,25.137,91.755,3
293,114.261,25.693,94.532,3
294,-87.988,25.691,9.866,3
295,-81.378,25.691,3.584,3
296,-100.789,25.57,8.595,3
297,-113.322,26.155,50.395,3
298,-97.215,26.711,38.179,3
299,-106.105,26.711,41.509,3
300,-110.892,27.254,47.926,3
301,-110.896,26.144,54.033,3
302,-101.659,27.267,51.515,3
303,-110.544,27.267,58.18,3
304,-122.837,30.037,80.966,3
305,-132.67,30.037,104.043,3
306,-117.804,29.482,89.31,3
307,-131.111,30.037,103.908,3
308,-106.076,31.153,115.954,3
309,-117.74,31.153,118.73,3
310,-118.847,28.929,126.508,3
311,-117.751,30.042,134.836,3
312,-125.369,30.579,149.445,3
313,-116.659,31.815,182.164,3
314,-87.148,31.152,173.219,3
315,-98.853,31.707,168.161,3
316,-34.249,31.712,163.767,3
317,-36.549,33.932,188.559,3
318,-52.142,33.934,188.3,3
319,-68.31,31.71,172.053,3
320,-72.756,30.599,183.166,3
321,-73.311,31.711,185.945,3
322,-67.755,31.711,191.499,3
323,132.224,35.595,227.057,3
324,126.111,35.039,239.843,3
325,116.667,35.597,236.493,3
326,117.777,35.041,257.042,3
327,70.001,32.821,238.171,3
328,96.161,35.6,266.037,3
329,68.896,33.375,225.4,3
330,76.671,33.375,234.845,3
331,88.338,35.597,248.174,3
332,88.893,33.931,242.619,3
333,51.118,33.929,251.498,3
334,62.225,34.485,249.273,3
335,65.558,33.93,258.73,3
336,71.667,33.93,246.5,3
337,51.677,36.15,198.733,3
338,35.571,35.595,205.398,3
339,45.552,34.484,213.721,3
340,49.357,33.609,228.014,2
341,47.134,34.165,220.235,3
342,10.537,33.928,203.923,3
343,-8.907,32.817,202.815,3
344,14.516,33.932,177.611,3
345,8.407,33.932,186.498,3
346,-74.124,34.488,193.775,3
347,-22.108,31.705,202.173,3
348,-13.774,33.372,208.839,2
349,81.481,24.024,41.753,3
350,67.252,24.024,41.014,3
351,112.541,26.268,107.979,3
352,83.633,25.136,116.72,3
353,110.926,25.137,92.864,3
354,-77.92,23.923,15.744,3
355,-85.815,24.448,4.796,3
356,-89.674,25.037,15.488,3
357,-87.454,26.147,14.377,3
358,-82.991,25.691,13.752,3
359,-78.545,25.691,12.084,3
360,-100.186,25.57,29.696,3
361,-104.993,26.155,47.619,3
362,-100.545,26.711,41.509,3
363,-108.116,26.144,54.033,3
364,-100.548,27.267,56.513,3
365,-105.544,27.267,59.847,3
366,-118.389,30.037,85.414,3
367,-116.719,30.037,93.196,3
368,-119.572,30.037,101.347,3
369,-112.803,28.926,93.2,3
370,-115.025,30.037,99.312,3
371,-108.296,31.153,118.174,3
372,-113.848,30.04,130.952,3
373,-114.414,30.042,137.06,3
374,-113.859,31.154,144.841,3
375,-110.147,31.223,162.628,3
376,-93.855,31.152,163.718,3
377,-35.916,31.712,158.767,3
378,-37.659,32.266,181.341,3
379,-47.695,31.711,183.853,3
380,-68.31,31.155,177.052,3
381,-68.866,31.711,186.501,3
382,141.109,34.484,200.393,3
383,127.778,35.039,220.943,3
384,118.331,34.483,233.73,3
385,138.891,32.82,231.501,3
386,112.223,35.041,228.16,3
387,117.222,35.041,243.714,3
388,114.438,35.596,245.375,3
389,72.223,33.376,222.619,3
390,96.716,35.6,246.595,3
391,77.782,33.375,228.177,3
392,85.561,34.486,236.511,3
393,120.235,37.654,236.141,3
394,103.337,34.487,262.619,3
395,55.56,33.929,243.169,3
396,61.67,33.93,240.388,3
397,67.781,33.93,241.503,3
398,50.011,35.595,208.73,3
399,51.112,34.484,214.833,3
400,2.762,33.373,196.148,3
401,-5.571,32.817,201.147,3
402,-85.215,32.819,144.345,3
403,-16.653,33.933,195.396,3
404,5.629,33.932,184.831,3
405,-5.539,34.489,203.178,3
406,-66.346,34.488,185.997,3
407,-18.218,31.705,199.395,2
408,50.468,34.165,217.457,2
409,80.925,24.024,48.42,3
410,108.651,26.268,105.201,3
411,86.413,25.136,114.496,3
412,107.592,25.693,92.864,3
413,-51.981,21.722,-2.625,3
414,-68.899,22.905,1.169,3
415,-73.48,23.368,16.854,3
416,-72.928,25.034,12.411,3
417,-88.564,25.037,16.598,3
418,-79.101,25.691,15.975,3
419,-68.82,26.711,22.791,3
420,-99.076,25.57,33.026,3
421,-98.321,26.711,53.729,3
422,-98.325,26.711,43.729,3
423,-105.894,26.144,53.478,3
424,-101.104,27.267,59.847,3
425,-91.659,28.377,70.406,3
426,-116.189,28.379,58.329,3
427,-114.527,27.268,64.439,3
428,-125.018,28.379,60.297,3
429,-132.35,27.758,74.779,3
430,-103.005,28.935,80.318,3
431,-113.941,30.037,89.306,3
432,-117.348,30.037,103.015,3
433,-110.025,30.037,96.534,3
434,-134.15,31.161,85.215,3
435,-131.074,29.999,113.557,3
436,-151.144,29.999,112.813,3
437,-136.474,30.585,120.961,3
438,-138.939,29.314,137.72,3
439,-104.408,31.153,123.728,3
440,-107.179,32.263,130.952,3
441,-111.08,30.042,139.838,3
442,-107.193,30.042,143.725,3
443,-87.191,36.151,157.052,3
444,-93.855,31.152,158.718,3
445,-38.694,31.712,155.433,3
446,-42.7,32.266,174.41,3
447,-46.029,31.711,179.965,3
448,-75.531,32.823,164.836,3
449,-81.465,32.244,158.819,3
450,-82.212,33.449,153.373,3
451,-73.871,31.712,175.953,3
452,-44.982,33.377,169.836,3
453,-62.199,32.822,175.385,3
454,130.015,33.928,156.506,3
455,122.789,32.816,159.84,3
456,136.673,33.928,162.613,3
457,127.794,33.928,193.723,3
458,130,34.484,205.947,3
459,116.664,34.483,223.171,3
460,123.337,34.486,203.722,3
461,126.67,32.264,228.168,3
462,107.778,35.041,223.16,3
463,107.774,35.596,237.6,3
464,72.223,36.709,212.62,3
465,85.005,35.042,224.288,3
466,81.116,33.375,225.399,3
467,95.562,35.598,229.287,3
468,100.004,34.487,243.731,3
469,57.227,34.485,225.948,3
470,65.558,33.93,234.834,3
471,52.231,35.04,212.06,2
472,-3.349,32.817,190.037,3
473,-66.755,34.486,142.197,3
474,-72.991,32.819,147.679,3
475,-40.541,33.374,143.729,3
476,-48.312,34.485,152.624,3
477,-19.429,33.933,187.067,3
478,-10.538,34.489,189.291,3
479,-41.651,34.488,181.507,2
480,-28.312,32.266,187.619,2
481,53.336,34.484,216.501,2
482,-67.754,31.155,180.386,2
483,105.317,26.268,104.645,3
484,80.926,25.135,97.867,3
485,87.523,25.691,111.721,3
486,115.739,25.693,68.113,3
487,104.262,25.693,89.534,3
488,-74.893,22.821,3.825,3
489,-61.441,22.905,9.2,3
490,-75.648,23.922,21.339,3
491,-70.093,23.923,18.56,3
492,-69.04,23.923,15.744,3
493,-62.215,25.599,23.738,3
494,-86.344,25.037,18.818,3
495,-70.185,25.132,22.629,3
496,-76.879,27.357,20.419,3
497,-86.097,26.711,33.733,3
498,-91.657,26.711,38.733,3
499,-94.988,26.711,45.953,3
500,121.632,17.777,17.567,3
501,121.261,17.777,-2.396,3
502,-98.507,26.712,55.751,3
503,127.193,17.777,15.903,3
504,-94.99,27.267,64.294,3
505,-91.102,28.377,68.736,3
506,-108.971,28.379,61.661,3
507,-110.006,28.379,69.193,3
508,-95.225,28.935,79.21,3
509,-100.225,28.935,82.542,3
510,-103.551,30.602,81.99,3
511,-110.776,30.602,86.991,3
512,-77.233,30.037,90.414,3
513,-103.363,30.037,91.533,3
514,-103.915,30.037,95.423,3
515,-101.806,30.037,115.339,3
516,-129.15,32.272,94.105,3
517,-132.742,29.999,115.781,3
518,-132.584,30.585,123.739,3
519,-101.072,31.153,128.176,3
520,-106.082,30.042,138.727,3
521,-92.189,33.374,149.832,3
522,-92.754,32.266,134.844,3
523,-40.915,31.712,149.881,3
524,-46.029,31.711,173.855,3
525,-71.641,32.823,162.613,3
526,-72.198,32.823,156.502,3
527,-69.426,31.712,173.73,3
528,-53.313,32.822,173.168,3
529,120.571,33.372,153.173,3
530,113.345,33.372,162.618,3
531,131.118,33.373,162.058,3
532,138.431,34.135,165.553,3
533,117.241,33.928,189.28,3
534,112.23,35.039,193.172,3
535,120.554,33.928,196.501,3
536,114.441,34.483,205.944,3
537,115.006,33.375,199.834,3
538,112.228,33.375,219.836,3
539,101.113,34.486,210.941,3
540,98.332,35.041,222.604,3
541,76.114,36.709,213.176,3
542,81.116,35.042,220.399,3
543,91.118,35.042,218.176,3
544,91.67,36.709,229.841,3
545,62.226,34.485,223.726,2
546,24.739,32.812,184.597,3
547,4.594,32.252,205.211,3
548,-15.578,33.373,180.591,3
549,-5.018,32.817,188.368,3
550,-56.833,34.486,138.112,3
551,-53.311,32.819,147.064,3
552,-37.206,35.597,149.842,3
553,-44.982,33.93,155.399,3
554,80.925,24.024,51.2,3
555,-44.982,32.819,164.286,3
556,-18.873,33.933,177.623,3
557,-31.646,34.488,182.063,2
558,-61.643,32.822,178.719,2
559,56.117,35.04,217.057,2
560,-34.733,25.137,30.42,3
561,-50.881,24.017,14.76,3
562,-57.551,24.017,16.981,3
563,-70.093,23.367,21.894,3
564,-61.2,23.923,20.224,3
565,-59.437,25.599,27.072,3
566,-83.39,25.037,25.907,3
567,-75.213,25.691,24.863,3
568,-78.94,25.037,25.358,3
569,-86.097,26.711,38.733,3
570,119.412,17.777,19.787,3
571,-86.653,26.711,44.286,3
572,92.039,25.691,101.759,3
573,123.859,17.777,21.46,3
574,-99.05,27.82,48.119,3
575,-71.078,26.675,30.544,3
576,-94.064,26.712,54.64,3
577,-99.183,27.267,60.317,3
578,-91.102,27.267,65.96,3
579,-103.416,28.379,63.328,3
580,88.15,25.691,102.312,3
581,-107.226,28.379,69.193,3
582,-97.447,28.935,84.209,3
583,-100.219,28.935,86.436,3
584,-106.885,30.602,87.547,3
585,-87.807,30.037,95.423,3
586,-100.585,30.037,95.423,3
587,-104.475,30.593,99.313,3
588,-104.479,30.037,105.983,3
589,125.691,26.991,79.664,3
590,-125.263,32.272,100.213,3
591,-123.523,31.151,117.51,3
592,101.48,25.693,72.866,3
593,-95.52,31.153,130.397,3
594,-99.968,30.598,134.281,3
595,-93.299,32.264,145.947,3
596,98.147,26.249,88.422,3
597,-87.754,32.266,139.289,3
598,-43.138,31.712,145.436,3
599,-54.423,31.711,157.067,3
600,-75.011,32.823,170.428,3
601,-67.197,32.823,159.836,3
602,-66.09,31.712,169.282,2
603,105.727,33.744,140.974,3
604,115.861,33.921,145.819,3
605,103.902,33.373,181.509,3
606,107.235,33.372,159.285,3
607,120.009,33.373,169.279,3
608,121.676,33.373,173.169,3
609,131.678,33.928,179.837,3
610,102.227,33.928,192.616,3
611,106.11,33.928,198.168,3
612,106.672,32.819,205.946,3
613,92.777,33.375,205.384,3
614,80.005,36.153,213.732,3
615,86.67,35.042,214.84,3
616,62.591,24.024,50.084,3
617,64.817,24.024,47.307,3
618,-33.875,33.931,88.721,3
619,-34.729,33.383,73.626,3
620,26.708,33.93,138.179,3
621,22.815,33.375,144.844,3
622,23.908,33.373,133.173,3
623,24.459,33.373,129.284,3
624,17.031,33.983,170.813,3
625,4.037,32.252,183.478,3
626,-6.684,32.817,181.703,3
627,-44.613,34.486,138.112,3
628,-47.753,33.375,141.506,3
629,-53.351,35.596,162.642,3
630,-34.985,34.486,154.285,3
631,82.592,24.024,56.2,3
632,-38.317,33.93,158.176,3
633,-23.873,33.933,164.29,2
634,110.699,17.777,17.948,3
635,-30.535,33.377,172.623,2
636,62.782,34.485,215.946,2
637,-60.533,32.822,174.834,2
638,-90.162,27.264,52.009,3
639,-94.05,27.264,49.786,3
640,-83.515,27.267,51.865,3
641,-89.065,26.712,54.085,3
642,-87.212,27.267,63.737,3
643,-87.229,28.934,65.299,3
644,-102.228,28.379,68.082,3
645,-61.2,23.923,21.894,3
646,-41.403,25.137,30.42,3
647,-91.335,28.935,85.875,3
648,-95.223,28.935,87.546,3
649,-98.552,28.935,89.214,3
650,-95.586,30.037,97.645,3
651,97.046,22.914,72.858,3
652,104.27,22.359,76.19,3
653,-100.031,30.037,101.535,3
654,-112.406,30.595,112.511,3
655,-117.968,31.151,115.843,3
656,98.702,25.693,76.2,3
657,-54.439,31.144,170.292,3
658,-90.524,30.598,133.728,3
659,128.997,24.726,68.423,3
660,-93.854,30.598,139.284,3
661,93.147,25.693,86.755,3
662,-57.771,25.599,30.96,3
663,121.948,18.952,55.906,3
664,-81.642,32.267,128.179,3
665,-83.309,32.266,141.512,3
666,-51.649,31.712,143.734,3
667,-55.534,32.266,151.514,3
668,-64.977,32.823,159.836,3
669,-81.166,25.037,29.244,3
670,-55.881,24.017,17.538,3
671,129.968,19.445,34.237,3
672,20.014,33.375,195.393,3
673,38.905,33.375,203.727,3
674,104.303,33.929,136.391,3
675,106.665,33.929,144.283,3
676,69.454,33.929,106.495,3
677,81.121,33.929,112.608,3
678,103.055,33.929,125.395,3
679,100.835,33.929,117.059,3
680,82.789,33.929,158.176,3
681,91.673,34.484,156.507,3
682,98.9,33.373,172.061,3
683,97.788,33.928,159.841,3
684,-77.83,25.037,28.134,3
685,114.452,33.373,175.947,3
686,125.565,32.817,183.727,3
687,88.334,34.484,181.502,3
688,96.113,33.928,193.725,3
689,89.446,35.04,210.39,3
690,89.445,33.375,198.166,3
691,136.213,18.34,42.578,3
692,80.005,35.597,209.841,2
693,123.304,17.777,24.235,3
694,64.261,24.024,50.641,3
695,94.973,17.777,22.573,3
696,-29.986,33.375,101.501,3
697,-23.614,33.968,91.761,3
698,-47.767,32.819,121.513,3
699,-37.223,33.376,137.634,3
700,23.274,33.373,117.323,3
701,19.483,33.93,139.291,3
702,17.239,33.373,130.95,3
703,-82.765,26.711,42.62,3
704,27.908,32.814,150.441,3
705,2.545,33.964,172.768,3
706,14.251,33.427,173.593,3
707,-18.871,32.81,164.305,3
708,-5.573,32.817,177.26,3
709,-14.426,33.481,177.019,3
710,-36.084,34.486,140.955,3
711,85.925,24.024,68.416,3
712,-41.642,34.486,142.617,3
713,81.482,24.024,59.53,3
714,-51.131,35.041,159.312,3
715,-33.317,33.93,158.176,2
716,103.307,17.777,19.796,3
717,-27.758,35.043,162.625,2
718,88.705,25.691,101.203,3
719,-59.978,31.156,167.615,2
720,67.226,34.485,208.724,2
721,-82.2,28.932,55.394,3
722,-86.644,28.932,60.956,3
723,-90.565,28.934,69.747,3
724,-96.121,28.934,71.968,3
725,-128.096,29.49,80.299,3
726,-89.666,28.935,87.544,3
727,-92.445,28.935,90.88,3
728,-87.383,27.264,49.23,3
729,126.217,24.726,68.423,3
730,-97.809,30.037,102.09,3
731,94.826,22.359,74.523,3
732,-101.149,28.927,107.643,3
733,-101.793,31.192,120.081,3
734,-100.17,31.294,129.032,3
735,-110.188,30.595,113.62,3
736,89.258,25.693,82.866,3
737,-46.185,30.592,138.4,3
738,-60.261,31.144,155.156,3
739,-77.669,31.196,163.391,3
740,-87.745,30.598,136.507,3
741,-55.549,25.043,35.96,3
742,-53.624,24.581,24.309,3
743,118.859,18.334,61.466,3
744,-77.754,31.156,132.067,3
745,-77.199,32.266,142.623,3
746,-55.534,32.822,145.399,3
747,-78.386,25.037,31.468,3
748,120.525,18.334,58.685,3
749,125.525,17.779,58.13,3
750,62.031,11.682,-12.939,3
751,68.698,11.682,-15.714,3
752,81.194,10.016,-4.202,3
753,131.765,18.34,40.91,3
754,41.719,33.375,188.831,3
755,42.671,33.375,201.009,3
756,15.016,33.375,195.951,3
757,29.459,33.375,189.281,3
758,94.448,33.929,144.838,3
759,76.122,33.929,113.163,3
760,96.39,33.929,129.838,3
761,29.033,33.929,128.304,3
762,29.587,33.929,124.416,3
763,54.98,33.929,114.449,3
764,51.646,33.929,115.557,3
765,83.898,33.929,160.394,3
766,88.346,33.373,164.284,3
767,105.005,32.817,185.95,3
768,-84.625,27.267,55.195,3
769,83.334,34.484,184.28,3
770,78.337,32.818,198.726,3
771,83.893,35.596,192.614,2
772,123.304,17.777,27.015,3
773,125.101,17.229,53.691,3
774,132.322,16.673,53.694,3
775,67.036,23.469,53.971,3
776,-46.401,25.137,29.309,3
777,88.803,17.785,27.53,3
778,101.641,17.777,23.684,3
779,-31.653,33.375,104.279,3
780,-27.763,33.375,105.393,3
781,-44.431,32.819,119.845,3
782,-83.325,27.823,61.511,3
783,-38.334,33.376,131.524,3
784,-86.102,27.267,63.737,3
785,14.381,33.373,116.767,3
786,7.239,33.373,134.839,3
787,-70.863,23.923,25.755,3
788,-78.88,27.821,44.285,3
789,-54.438,23.923,30.91,3
790,6.679,33.373,142.061,3
791,5.609,32.81,171.741,3
792,-2.72,32.81,170.073,3
793,-19.461,32.817,170.035,3
794,-8.908,32.817,168.922,3
795,80.927,24.024,61.752,3
796,-13.87,33.481,170.352,3
797,-34.975,34.486,143.173,3
798,-37.755,35.041,149.28,3
799,127.192,19.445,35.347,3
800,86.485,25.136,97.873,3
801,-27.758,33.374,160.956,2
802,-62.2,31.712,158.725,2
803,72.78,34.485,199.837,2
804,-32.51,25.134,39.309,3
805,-33.065,24.579,32.644,3
806,82.59,21.803,83.422,3
807,-95.589,29.482,103.755,3
808,126.222,15.556,55.606,3
809,-98.369,28.927,107.643,3
810,-78.372,30.591,117.078,3
811,-81.644,28.932,62.623,3
812,-85.042,30.595,115.416,3
813,-86.317,27.264,62.681,3
814,-93.83,27.264,63.561,3
815,-50.07,31.702,138.4,3
816,-93.38,30.044,68.728,3
817,-56.183,31.144,141.176,3
818,-79.975,30.043,142.056,3
819,-84.415,30.598,137.617,3
820,-56.659,25.043,39.29,3
821,115.529,18.334,61.466,3
822,-72.756,31.711,136.51,3
823,-71.647,31.711,142.623,3
824,-58.87,32.266,142.063,2
825,-66.102,26.154,39.844,3
826,65.365,11.682,-7.938,3
827,119.415,18.334,57.575,3
828,73.099,10.76,1.168,3
829,121.636,17.777,30.351,3
830,77.863,11.682,-2.536,3
831,122.876,17.784,41.463,3
832,128.989,18.34,42.02,3
833,57.169,36.647,212.826,3
834,46.854,34.463,195.43,3
835,8.906,33.933,167.065,3
836,32.788,33.375,167.064,3
837,36.722,33.375,184.945,3
838,23.905,33.375,176.506,3
839,94.999,33.929,151.945,3
840,90.003,33.929,147.061,3
841,81.128,33.929,144.285,3
842,76.122,33.929,123.723,3
