529	606	13.336	0	-6.112	1.39	3
530	606	6.11	0	3.333	1.5	3
531	607	11.109	0	-7.221	1.44	3
532	608	16.755	0.762	-7.616	1.22	3
533	610	15.014	0	-3.336	1.44	3
534	610	10.003	1.111	0.556	1.22	3
535	611	14.444	0	-1.667	1.67	3
536	611	8.331	0.555	7.776	1.5	3
537	612	8.334	0.556	-6.112	2.83	3
538	612	5.556	0.556	13.89	2.83	3
539	613	8.336	1.111	5.557	2.5	3
540	613	5.555	1.666	17.22	2	3
541	614	-3.891	0.556	-0.556	2.06	3
542	614	1.111	-1.111	6.667	2.06	3
543	615	4.448	0	3.336	1.89	3
544	615	5	1.667	15.001	2.06	3
545	636	-0.556	0	7.78	4.89	2
546	625	20.702	0.56	1.119	1.33	3
547	625	0.557	0	21.733	1.33	3
548	626	-8.894	0.556	-1.112	1.72	3
549	626	1.666	0	6.665	1.72	3
550	627	-12.22	0	0	2	3
551	628	-5.558	-0.556	5.558	1.72	3
552	630	-2.221	1.111	-4.443	2	3
553	632	-6.665	0	-2.777	1.33	3
554	631	-1.667	0	-5	1	3
555	632	-6.665	-1.111	6.11	1.22	3
556	633	5	0	13.333	2.22	3
557	635	-1.111	1.111	9.44	5.44	2
558	637	-1.11	0	3.885	4.78	2
559	636	-6.665	0.555	1.111	5.39	2
560	646	6.67	0	0	0.89	3
561	670	5	0	-2.778	0.89	3
562	670	-1.67	0	-0.557	0.89	3
563	645	-8.893	-0.556	0	1.44	3
564	645	0	0	-1.67	1.39	3
565	662	-1.666	0	-3.888	1.22	3
566	669	-2.224	0	-3.337	1.06	3
567	684	2.617	0.654	-3.271	0.89	3
568	684	-1.11	0	-2.776	1	3
569	703	-3.332	0	-3.887	1.56	3
570	693	-3.892	0	-4.448	1.28	3
571	703	-3.888	0	1.666	1.39	3
572	718	3.334	0	0.556	1.5	3
573	693	0.555	0	-2.775	1.28	3
574	639	-5	0.556	-1.667	0.78	3
575	640	12.437	-0.592	-21.321	1.22	3
576	641	-4.999	0	0.555	1.11	3
577	642	-11.971	0	-3.42	1	3
578	642	-3.89	0	2.223	1.28	3
579	644	-1.188	0	-4.754	1.11	3
580	718	-0.555	0	1.109	1.5	3
581	644	-4.998	0	1.111	1.22	3
582	648	-2.224	0	-3.337	0.78	3
583	649	-1.667	0	-2.778	1	3
584	649	-8.333	1.667	-1.667	1	3
585	650	7.779	0	-2.222	1.22	3
586	650	-4.999	0	-2.222	1.39	3
587	653	-4.444	0.556	-2.222	1.06	3
588	653	-4.448	0	4.448	1.17	3
589	652	21.421	4.632	3.474	1.22	3
590	654	-12.857	1.677	-12.298	1.44	3
591	655	-5.555	0	1.667	1.39	3
592	656	2.778	0	-3.334	1.61	3
593	658	-4.996	0.555	-3.331	2.61	3
594	660	-6.114	0	-5.003	2.33	3
595	660	0.555	1.666	6.663	2.11	3
596	661	5	0.556	1.667	1.11	3
597	665	-4.445	0	-2.223	1.44	3
598	666	8.511	0	1.702	2	3
599	667	1.111	-0.555	5.553	2.28	3
600	668	-10.034	0	10.592	1.67	3
601	668	-2.22	0	0	1.44	3
602	719	-6.112	0.556	1.667	3.28	2
603	681	14.054	-0.74	-15.533	1.33	3
604	681	24.188	-0.563	-10.688	1.33	3
605	682	5.002	0	9.448	1.06	3
606	683	9.447	-0.556	-0.556	1.22	3
607	685	5.557	0	-6.668	1.67	3
608	685	7.224	0	-2.778	1.44	3
609	686	6.113	1.111	-3.89	1.22	3
610	687	13.893	-0.556	11.114	1.56	3
611	688	9.997	0	4.443	1.72	3
612	690	17.227	-0.556	7.78	3.28	3
613	690	3.332	0	7.218	2.89	3
614	692	0	0.556	3.891	3.17	3
615	692	6.665	-0.555	4.999	3.11	3
616	694	-1.67	0	-0.557	1.06	3
617	694	0.556	0	-3.334	1.06	3
618	696	-3.889	0.556	-12.78	1.28	3
619	697	-11.115	-0.585	-18.135	1.11	3
620	701	7.225	0	-1.112	1.44	3
621	701	3.332	-0.555	5.553	1.44	3
622	702	6.669	0	2.223	1.22	3
623	702	7.22	0	-1.666	1.06	3
624	706	2.78	0.556	-2.78	1.17	3
625	708	9.61	-0.565	6.218	1.33	3
626	708	-1.111	0	4.443	1.67	3
627	710	-8.529	0	-2.843	2.11	3
628	712	-6.111	-1.111	-1.111	1.89	3
629	714	-2.22	0.555	3.33	1.39	3
630	715	-1.668	0.556	-3.891	2.83	3
631	713	1.11	0	-3.33	1.11	3
632	715	-5	0	0	2.56	3
633	717	3.885	-1.11	1.665	3.94	2
634	716	7.392	0	-1.848	0.89	3
635	717	-2.777	-1.666	9.998	4.78	2
636	720	-4.444	0	7.222	4.78	2
637	719	-0.555	1.666	7.219	4.17	2
638	728	-2.779	0	2.779	1	3
639	728	-6.667	0	0.556	0.89	3
640	768	1.11	0	-3.33	1.33	3
641	768	-4.44	-0.555	-1.11	1.28	3
642	784	-1.11	0	0	1	3
643	723	3.336	0	-4.448	1.11	3
644	724	-6.107	-0.555	-3.886	1.11	3
645	789	-6.762	0	-9.016	1.44	3
646	776	4.998	0	1.111	1	3
647	726	-1.669	0	-1.669	1	3
648	727	-2.778	0	-3.334	0.94	3
649	727	-6.107	0	-1.666	1.06	3
